	CDSCode	School	Charter	year	grade	testid	meanscaledscore	Latitude	Longitude	OpenDate	ClosedDate	totalstarenrollment	totaltestedatentitylevel
3025	1612596002018	Lincoln Elementary	N	2003	4	8	395.7	37.80011	-122.26715	1980-07-01	NULL	422	422
3026	1612596002018	Lincoln Elementary	N	2003	5	7	350.4	37.80011	-122.26715	1980-07-01	NULL	422	422
3027	1612596002018	Lincoln Elementary	N	2003	5	8	391.7	37.80011	-122.26715	1980-07-01	NULL	422	422
3028	1612596002018	Lincoln Elementary	N	2007	2	7	404.3	37.80011	-122.26715	1980-07-01	NULL	407	407
3029	1612596002018	Lincoln Elementary	N	2007	2	8	447.2	37.80011	-122.26715	1980-07-01	NULL	407	407
3030	1612596002018	Lincoln Elementary	N	2007	3	7	371.4	37.80011	-122.26715	1980-07-01	NULL	407	407
3031	1612596002018	Lincoln Elementary	N	2007	3	8	465.2	37.80011	-122.26715	1980-07-01	NULL	407	407
3032	1612596002018	Lincoln Elementary	N	2007	4	7	378.4	37.80011	-122.26715	1980-07-01	NULL	407	407
3033	1612596002018	Lincoln Elementary	N	2007	4	8	419.0	37.80011	-122.26715	1980-07-01	NULL	407	407
3034	1612596002018	Lincoln Elementary	N	2007	5	7	363.0	37.80011	-122.26715	1980-07-01	NULL	407	407
3035	1612596002018	Lincoln Elementary	N	2007	5	8	409.1	37.80011	-122.26715	1980-07-01	NULL	407	407
3036	1612596002018	Lincoln Elementary	N	2008	2	7	409.3	37.80011	-122.26715	1980-07-01	NULL	381	377
3037	1612596002018	Lincoln Elementary	N	2008	2	8	460.5	37.80011	-122.26715	1980-07-01	NULL	381	377
3038	1612596002018	Lincoln Elementary	N	2008	3	7	351.6	37.80011	-122.26715	1980-07-01	NULL	381	377
3039	1612596002018	Lincoln Elementary	N	2008	3	8	443.2	37.80011	-122.26715	1980-07-01	NULL	381	377
3040	1612596002018	Lincoln Elementary	N	2008	4	7	390.8	37.80011	-122.26715	1980-07-01	NULL	381	377
3041	1612596002018	Lincoln Elementary	N	2008	4	8	450.2	37.80011	-122.26715	1980-07-01	NULL	381	377
3042	1612596002018	Lincoln Elementary	N	2008	5	7	362.8	37.80011	-122.26715	1980-07-01	NULL	381	377
3043	1612596002018	Lincoln Elementary	N	2008	5	8	419.4	37.80011	-122.26715	1980-07-01	NULL	381	377
3044	1612596002018	Lincoln Elementary	N	2009	2	7	420.1	37.80011	-122.26715	1980-07-01	NULL	378	373
3045	1612596002018	Lincoln Elementary	N	2009	2	8	468.7	37.80011	-122.26715	1980-07-01	NULL	378	373
3046	1612596002018	Lincoln Elementary	N	2009	3	7	370.2	37.80011	-122.26715	1980-07-01	NULL	378	373
3047	1612596002018	Lincoln Elementary	N	2009	3	8	467.9	37.80011	-122.26715	1980-07-01	NULL	378	373
3048	1612596002018	Lincoln Elementary	N	2009	4	7	405.9	37.80011	-122.26715	1980-07-01	NULL	378	373
3049	1612596002018	Lincoln Elementary	N	2009	4	8	465.3	37.80011	-122.26715	1980-07-01	NULL	378	373
3050	1612596002018	Lincoln Elementary	N	2009	5	7	385.6	37.80011	-122.26715	1980-07-01	NULL	378	373
3051	1612596002018	Lincoln Elementary	N	2009	5	8	466.3	37.80011	-122.26715	1980-07-01	NULL	378	373
3052	1612596002042	Manzanita Community	N	2011	2	7	318.7	37.792204	-122.2239	1980-07-01	NULL	190	190
3053	1612596002042	Manzanita Community	N	2011	2	8	362.1	37.792204	-122.2239	1980-07-01	NULL	190	190
3054	1612596002042	Manzanita Community	N	2011	3	8	388.1	37.792204	-122.2239	1980-07-01	NULL	190	190
3055	1612596002042	Manzanita Community	N	2011	3	7	326.0	37.792204	-122.2239	1980-07-01	NULL	190	190
3056	1612596002042	Manzanita Community	N	2011	4	7	340.1	37.792204	-122.2239	1980-07-01	NULL	190	190
3057	1612596002042	Manzanita Community	N	2011	4	8	386.6	37.792204	-122.2239	1980-07-01	NULL	190	190
3058	1612596002042	Manzanita Community	N	2011	5	8	379.4	37.792204	-122.2239	1980-07-01	NULL	190	190
3059	1612596002042	Manzanita Community	N	2011	5	7	336.8	37.792204	-122.2239	1980-07-01	NULL	190	190
3060	1612596002042	Manzanita Community	N	2012	2	7	307.5	37.792204	-122.2239	1980-07-01	NULL	160	159
3061	1612596002042	Manzanita Community	N	2012	2	8	315.8	37.792204	-122.2239	1980-07-01	NULL	160	159
3062	1612596002042	Manzanita Community	N	2012	3	8	384.0	37.792204	-122.2239	1980-07-01	NULL	160	159
3063	1612596002042	Manzanita Community	N	2012	3	7	316.2	37.792204	-122.2239	1980-07-01	NULL	160	159
3064	1612596002042	Manzanita Community	N	2012	4	7	353.7	37.792204	-122.2239	1980-07-01	NULL	160	159
3065	1612596002042	Manzanita Community	N	2012	4	8	404.4	37.792204	-122.2239	1980-07-01	NULL	160	159
3066	1612596002042	Manzanita Community	N	2012	5	8	380.6	37.792204	-122.2239	1980-07-01	NULL	160	159
3067	1612596002042	Manzanita Community	N	2012	5	7	343.1	37.792204	-122.2239	1980-07-01	NULL	160	159
3068	1612596002042	Manzanita Community	N	2010	2	7	326.8	37.792204	-122.2239	1980-07-01	NULL	184	184
3069	1612596002042	Manzanita Community	N	2010	2	8	352.8	37.792204	-122.2239	1980-07-01	NULL	184	184
3070	1612596002042	Manzanita Community	N	2010	3	8	378.1	37.792204	-122.2239	1980-07-01	NULL	184	184
3071	1612596002042	Manzanita Community	N	2010	3	7	323.8	37.792204	-122.2239	1980-07-01	NULL	184	184
3072	1612596002042	Manzanita Community	N	2010	4	7	338.6	37.792204	-122.2239	1980-07-01	NULL	184	184
3073	1612596002042	Manzanita Community	N	2010	4	8	383.8	37.792204	-122.2239	1980-07-01	NULL	184	184
3074	1612596002042	Manzanita Community	N	2010	5	8	387.8	37.792204	-122.2239	1980-07-01	NULL	184	184
3075	1612596002042	Manzanita Community	N	2010	5	7	345.5	37.792204	-122.2239	1980-07-01	NULL	184	184
3076	1612596002042	Manzanita Community	N	2005	3	8	310.8	37.792204	-122.2239	1980-07-01	NULL	440	435
3077	1612596002042	Manzanita Community	N	2005	4	7	312.4	37.792204	-122.2239	1980-07-01	NULL	440	435
3078	1612596002042	Manzanita Community	N	2005	4	8	316.1	37.792204	-122.2239	1980-07-01	NULL	440	435
3079	1612596002042	Manzanita Community	N	2005	5	7	309.5	37.792204	-122.2239	1980-07-01	NULL	440	435
3080	1612596002042	Manzanita Community	N	2005	5	8	305.5	37.792204	-122.2239	1980-07-01	NULL	440	435
3081	1612596002042	Manzanita Community	N	2005	2	7	311.9	37.792204	-122.2239	1980-07-01	NULL	440	435
3082	1612596002042	Manzanita Community	N	2005	2	8	314.8	37.792204	-122.2239	1980-07-01	NULL	440	435
3083	1612596002042	Manzanita Community	N	2005	3	7	294.4	37.792204	-122.2239	1980-07-01	NULL	440	435
3084	1612596002042	Manzanita Community	N	2004	3	8	310.1	37.792204	-122.2239	1980-07-01	NULL	452	434
3085	1612596002042	Manzanita Community	N	2004	4	7	310.6	37.792204	-122.2239	1980-07-01	NULL	452	434
3086	1612596002042	Manzanita Community	N	2004	4	8	306.3	37.792204	-122.2239	1980-07-01	NULL	452	434
3087	1612596002042	Manzanita Community	N	2004	5	7	314.6	37.792204	-122.2239	1980-07-01	NULL	452	434
3088	1612596002042	Manzanita Community	N	2004	5	8	291.2	37.792204	-122.2239	1980-07-01	NULL	452	434
3089	1612596002042	Manzanita Community	N	2004	2	7	298.7	37.792204	-122.2239	1980-07-01	NULL	452	434
3090	1612596002042	Manzanita Community	N	2004	2	8	311.8	37.792204	-122.2239	1980-07-01	NULL	452	434
3091	1612596002042	Manzanita Community	N	2004	3	7	294.0	37.792204	-122.2239	1980-07-01	NULL	452	434
3092	1612596002042	Manzanita Community	N	2006	2	7	304.6	37.792204	-122.2239	1980-07-01	NULL	351	350
3093	1612596002042	Manzanita Community	N	2006	2	8	303.7	37.792204	-122.2239	1980-07-01	NULL	351	350
3094	1612596002042	Manzanita Community	N	2006	3	7	305.1	37.792204	-122.2239	1980-07-01	NULL	351	350
3095	1612596002042	Manzanita Community	N	2006	3	8	341.6	37.792204	-122.2239	1980-07-01	NULL	351	350
3096	1612596002042	Manzanita Community	N	2006	4	7	306.1	37.792204	-122.2239	1980-07-01	NULL	351	350
3097	1612596002042	Manzanita Community	N	2006	4	8	313.2	37.792204	-122.2239	1980-07-01	NULL	351	350
3098	1612596002042	Manzanita Community	N	2006	5	7	303.0	37.792204	-122.2239	1980-07-01	NULL	351	350
3099	1612596002042	Manzanita Community	N	2006	5	8	304.5	37.792204	-122.2239	1980-07-01	NULL	351	350
3100	1612596002042	Manzanita Community	N	2003	2	7	315.4	37.792204	-122.2239	1980-07-01	NULL	494	487
3101	1612596002042	Manzanita Community	N	2003	2	8	323.9	37.792204	-122.2239	1980-07-01	NULL	494	487
3102	1612596002042	Manzanita Community	N	2003	3	7	291.5	37.792204	-122.2239	1980-07-01	NULL	494	487
3103	1612596002042	Manzanita Community	N	2003	3	8	302.5	37.792204	-122.2239	1980-07-01	NULL	494	487
3104	1612596002042	Manzanita Community	N	2003	4	7	313.8	37.792204	-122.2239	1980-07-01	NULL	494	487
3105	1612596002042	Manzanita Community	N	2003	4	8	301.6	37.792204	-122.2239	1980-07-01	NULL	494	487
3106	1612596002042	Manzanita Community	N	2003	5	7	299.7	37.792204	-122.2239	1980-07-01	NULL	494	487
3107	1612596002042	Manzanita Community	N	2003	5	8	295.2	37.792204	-122.2239	1980-07-01	NULL	494	487
3108	1612596002042	Manzanita Community	N	2007	2	7	283.1	37.792204	-122.2239	1980-07-01	NULL	238	238
3109	1612596002042	Manzanita Community	N	2007	2	8	311.3	37.792204	-122.2239	1980-07-01	NULL	238	238
3110	1612596002042	Manzanita Community	N	2007	3	7	302.8	37.792204	-122.2239	1980-07-01	NULL	238	238
3111	1612596002042	Manzanita Community	N	2007	3	8	350.8	37.792204	-122.2239	1980-07-01	NULL	238	238
3112	1612596002042	Manzanita Community	N	2007	4	7	312.6	37.792204	-122.2239	1980-07-01	NULL	238	238
3113	1612596002042	Manzanita Community	N	2007	4	8	320.9	37.792204	-122.2239	1980-07-01	NULL	238	238
3114	1612596002042	Manzanita Community	N	2007	5	7	307.6	37.792204	-122.2239	1980-07-01	NULL	238	238
3115	1612596002042	Manzanita Community	N	2007	5	8	317.7	37.792204	-122.2239	1980-07-01	NULL	238	238
3116	1612596002042	Manzanita Community	N	2008	2	7	307.7	37.792204	-122.2239	1980-07-01	NULL	206	208
3117	1612596002042	Manzanita Community	N	2008	2	8	348.4	37.792204	-122.2239	1980-07-01	NULL	206	208
3118	1612596002042	Manzanita Community	N	2008	3	7	301.8	37.792204	-122.2239	1980-07-01	NULL	206	208
3119	1612596002042	Manzanita Community	N	2008	3	8	337.1	37.792204	-122.2239	1980-07-01	NULL	206	208
3120	1612596002042	Manzanita Community	N	2008	4	7	320.1	37.792204	-122.2239	1980-07-01	NULL	206	208
3121	1612596002042	Manzanita Community	N	2008	4	8	337.5	37.792204	-122.2239	1980-07-01	NULL	206	208
3122	1612596002042	Manzanita Community	N	2008	5	7	325.4	37.792204	-122.2239	1980-07-01	NULL	206	208
3123	1612596002042	Manzanita Community	N	2008	5	8	380.3	37.792204	-122.2239	1980-07-01	NULL	206	208
3124	1612596002042	Manzanita Community	N	2009	2	7	330.4	37.792204	-122.2239	1980-07-01	NULL	177	176
3125	1612596002042	Manzanita Community	N	2009	2	8	367.3	37.792204	-122.2239	1980-07-01	NULL	177	176
3126	1612596002042	Manzanita Community	N	2009	3	7	289.9	37.792204	-122.2239	1980-07-01	NULL	177	176
3127	1612596002042	Manzanita Community	N	2009	3	8	344.9	37.792204	-122.2239	1980-07-01	NULL	177	176
3128	1612596002042	Manzanita Community	N	2009	4	7	335.7	37.792204	-122.2239	1980-07-01	NULL	177	176
3129	1612596002042	Manzanita Community	N	2009	4	8	356.9	37.792204	-122.2239	1980-07-01	NULL	177	176
3130	1612596002042	Manzanita Community	N	2009	5	7	311.0	37.792204	-122.2239	1980-07-01	NULL	177	176
3131	1612596002042	Manzanita Community	N	2009	5	8	331.3	37.792204	-122.2239	1980-07-01	NULL	177	176
3132	1612596002059	Markham Elementary	N	2011	2	7	333.6	37.765296	-122.17887	1980-07-01	NULL	270	271
3133	1612596002059	Markham Elementary	N	2011	2	8	348.8	37.765296	-122.17887	1980-07-01	NULL	270	271
3134	1612596002059	Markham Elementary	N	2011	3	8	386.6	37.765296	-122.17887	1980-07-01	NULL	270	271
3135	1612596002059	Markham Elementary	N	2011	3	7	328.5	37.765296	-122.17887	1980-07-01	NULL	270	271
3136	1612596002059	Markham Elementary	N	2011	4	7	388.8	37.765296	-122.17887	1980-07-01	NULL	270	271
3137	1612596002059	Markham Elementary	N	2011	4	8	389.8	37.765296	-122.17887	1980-07-01	NULL	270	271
3138	1612596002059	Markham Elementary	N	2011	5	8	356.8	37.765296	-122.17887	1980-07-01	NULL	270	271
3139	1612596002059	Markham Elementary	N	2011	5	7	337.0	37.765296	-122.17887	1980-07-01	NULL	270	271
3140	1612596002059	Markham Elementary	N	2012	2	7	323.9	37.765296	-122.17887	1980-07-01	NULL	224	224
3141	1612596002059	Markham Elementary	N	2012	2	8	325.3	37.765296	-122.17887	1980-07-01	NULL	224	224
3142	1612596002059	Markham Elementary	N	2012	3	8	378.0	37.765296	-122.17887	1980-07-01	NULL	224	224
3143	1612596002059	Markham Elementary	N	2012	3	7	331.2	37.765296	-122.17887	1980-07-01	NULL	224	224
3144	1612596002059	Markham Elementary	N	2012	4	7	358.0	37.765296	-122.17887	1980-07-01	NULL	224	224
3145	1612596002059	Markham Elementary	N	2012	4	8	339.1	37.765296	-122.17887	1980-07-01	NULL	224	224
3146	1612596002059	Markham Elementary	N	2012	5	8	356.2	37.765296	-122.17887	1980-07-01	NULL	224	224
3147	1612596002059	Markham Elementary	N	2012	5	7	352.8	37.765296	-122.17887	1980-07-01	NULL	224	224
3148	1612596002059	Markham Elementary	N	2010	2	7	352.6	37.765296	-122.17887	1980-07-01	NULL	280	280
3149	1612596002059	Markham Elementary	N	2010	2	8	365.3	37.765296	-122.17887	1980-07-01	NULL	280	280
3150	1612596002059	Markham Elementary	N	2010	3	8	392.0	37.765296	-122.17887	1980-07-01	NULL	280	280
3151	1612596002059	Markham Elementary	N	2010	3	7	317.7	37.765296	-122.17887	1980-07-01	NULL	280	280
3152	1612596002059	Markham Elementary	N	2010	4	7	361.8	37.765296	-122.17887	1980-07-01	NULL	280	280
3153	1612596002059	Markham Elementary	N	2010	4	8	366.2	37.765296	-122.17887	1980-07-01	NULL	280	280
3154	1612596002059	Markham Elementary	N	2010	5	8	364.7	37.765296	-122.17887	1980-07-01	NULL	280	280
3155	1612596002059	Markham Elementary	N	2010	5	7	363.7	37.765296	-122.17887	1980-07-01	NULL	280	280
3156	1612596002059	Markham Elementary	N	2005	5	8	330.9	37.765296	-122.17887	1980-07-01	NULL	302	301
3157	1612596002059	Markham Elementary	N	2005	2	7	302.8	37.765296	-122.17887	1980-07-01	NULL	302	301
3158	1612596002059	Markham Elementary	N	2005	2	8	313.8	37.765296	-122.17887	1980-07-01	NULL	302	301
3159	1612596002059	Markham Elementary	N	2005	3	7	283.9	37.765296	-122.17887	1980-07-01	NULL	302	301
3160	1612596002059	Markham Elementary	N	2005	3	8	302.8	37.765296	-122.17887	1980-07-01	NULL	302	301
3161	1612596002059	Markham Elementary	N	2005	4	7	325.1	37.765296	-122.17887	1980-07-01	NULL	302	301
3162	1612596002059	Markham Elementary	N	2005	4	8	319.5	37.765296	-122.17887	1980-07-01	NULL	302	301
3163	1612596002059	Markham Elementary	N	2005	5	7	317.9	37.765296	-122.17887	1980-07-01	NULL	302	301
3164	1612596002059	Markham Elementary	N	2004	2	7	312.2	37.765296	-122.17887	1980-07-01	NULL	312	312
3165	1612596002059	Markham Elementary	N	2004	2	8	337.5	37.765296	-122.17887	1980-07-01	NULL	312	312
3166	1612596002059	Markham Elementary	N	2004	3	7	289.5	37.765296	-122.17887	1980-07-01	NULL	312	312
3167	1612596002059	Markham Elementary	N	2004	3	8	319.4	37.765296	-122.17887	1980-07-01	NULL	312	312
3168	1612596002059	Markham Elementary	N	2004	4	7	314.4	37.765296	-122.17887	1980-07-01	NULL	312	312
3169	1612596002059	Markham Elementary	N	2004	4	8	310.7	37.765296	-122.17887	1980-07-01	NULL	312	312
3170	1612596002059	Markham Elementary	N	2004	5	7	326.9	37.765296	-122.17887	1980-07-01	NULL	312	312
3171	1612596002059	Markham Elementary	N	2004	5	8	316.5	37.765296	-122.17887	1980-07-01	NULL	312	312
3172	1612596002059	Markham Elementary	N	2006	2	7	303.6	37.765296	-122.17887	1980-07-01	NULL	284	283
3173	1612596002059	Markham Elementary	N	2006	2	8	328.7	37.765296	-122.17887	1980-07-01	NULL	284	283
3174	1612596002059	Markham Elementary	N	2006	3	7	309.2	37.765296	-122.17887	1980-07-01	NULL	284	283
3175	1612596002059	Markham Elementary	N	2006	3	8	328.0	37.765296	-122.17887	1980-07-01	NULL	284	283
3176	1612596002059	Markham Elementary	N	2006	4	7	306.2	37.765296	-122.17887	1980-07-01	NULL	284	283
3177	1612596002059	Markham Elementary	N	2006	4	8	286.2	37.765296	-122.17887	1980-07-01	NULL	284	283
3178	1612596002059	Markham Elementary	N	2006	5	7	323.0	37.765296	-122.17887	1980-07-01	NULL	284	283
3179	1612596002059	Markham Elementary	N	2006	5	8	331.7	37.765296	-122.17887	1980-07-01	NULL	284	283
3180	1612596002059	Markham Elementary	N	2003	2	7	299.5	37.765296	-122.17887	1980-07-01	NULL	398	398
3181	1612596002059	Markham Elementary	N	2003	2	8	322.2	37.765296	-122.17887	1980-07-01	NULL	398	398
3182	1612596002059	Markham Elementary	N	2003	3	7	299.4	37.765296	-122.17887	1980-07-01	NULL	398	398
3183	1612596002059	Markham Elementary	N	2003	3	8	315.0	37.765296	-122.17887	1980-07-01	NULL	398	398
3184	1612596002059	Markham Elementary	N	2003	4	7	319.8	37.765296	-122.17887	1980-07-01	NULL	398	398
3185	1612596002059	Markham Elementary	N	2003	4	8	305.2	37.765296	-122.17887	1980-07-01	NULL	398	398
3186	1612596002059	Markham Elementary	N	2003	5	7	307.2	37.765296	-122.17887	1980-07-01	NULL	398	398
3187	1612596002059	Markham Elementary	N	2003	5	8	279.7	37.765296	-122.17887	1980-07-01	NULL	398	398
3188	1612596002059	Markham Elementary	N	2007	2	7	316.4	37.765296	-122.17887	1980-07-01	NULL	276	276
3189	1612596002059	Markham Elementary	N	2007	2	8	320.9	37.765296	-122.17887	1980-07-01	NULL	276	276
3190	1612596002059	Markham Elementary	N	2007	3	7	296.6	37.765296	-122.17887	1980-07-01	NULL	276	276
3191	1612596002059	Markham Elementary	N	2007	3	8	311.0	37.765296	-122.17887	1980-07-01	NULL	276	276
3192	1612596002059	Markham Elementary	N	2007	4	7	306.7	37.765296	-122.17887	1980-07-01	NULL	276	276
3193	1612596002059	Markham Elementary	N	2007	4	8	304.7	37.765296	-122.17887	1980-07-01	NULL	276	276
3194	1612596002059	Markham Elementary	N	2007	5	7	308.5	37.765296	-122.17887	1980-07-01	NULL	276	276
3195	1612596002059	Markham Elementary	N	2007	5	8	281.8	37.765296	-122.17887	1980-07-01	NULL	276	276
3196	1612596002059	Markham Elementary	N	2008	2	7	315.4	37.765296	-122.17887	1980-07-01	NULL	286	284
3197	1612596002059	Markham Elementary	N	2008	2	8	348.4	37.765296	-122.17887	1980-07-01	NULL	286	284
3198	1612596002059	Markham Elementary	N	2008	3	7	315.5	37.765296	-122.17887	1980-07-01	NULL	286	284
3199	1612596002059	Markham Elementary	N	2008	3	8	354.8	37.765296	-122.17887	1980-07-01	NULL	286	284
3200	1612596002059	Markham Elementary	N	2008	4	7	351.3	37.765296	-122.17887	1980-07-01	NULL	286	284
3201	1612596002059	Markham Elementary	N	2008	4	8	327.9	37.765296	-122.17887	1980-07-01	NULL	286	284
3202	1612596002059	Markham Elementary	N	2008	5	7	324.5	37.765296	-122.17887	1980-07-01	NULL	286	284
3203	1612596002059	Markham Elementary	N	2008	5	8	320.1	37.765296	-122.17887	1980-07-01	NULL	286	284
3204	1612596002059	Markham Elementary	N	2009	2	7	336.8	37.765296	-122.17887	1980-07-01	NULL	261	260
3205	1612596002059	Markham Elementary	N	2009	2	8	360.0	37.765296	-122.17887	1980-07-01	NULL	261	260
3206	1612596002059	Markham Elementary	N	2009	3	7	304.5	37.765296	-122.17887	1980-07-01	NULL	261	260
3207	1612596002059	Markham Elementary	N	2009	3	8	365.3	37.765296	-122.17887	1980-07-01	NULL	261	260
3208	1612596002059	Markham Elementary	N	2009	4	7	322.3	37.765296	-122.17887	1980-07-01	NULL	261	260
3209	1612596002059	Markham Elementary	N	2009	4	8	309.1	37.765296	-122.17887	1980-07-01	NULL	261	260
3210	1612596002059	Markham Elementary	N	2009	5	7	353.7	37.765296	-122.17887	1980-07-01	NULL	261	260
3211	1612596002059	Markham Elementary	N	2009	5	8	333.2	37.765296	-122.17887	1980-07-01	NULL	261	260
3212	1612596002067	Maxwell Park International Academy	N	2011	2	7	318.7	37.779657	-122.1971	1980-07-01	2012-06-30	177	176
3213	1612596002067	Maxwell Park International Academy	N	2011	2	8	332.1	37.779657	-122.1971	1980-07-01	2012-06-30	177	176
3214	1612596002067	Maxwell Park International Academy	N	2011	3	8	351.5	37.779657	-122.1971	1980-07-01	2012-06-30	177	176
3215	1612596002067	Maxwell Park International Academy	N	2011	3	7	314.8	37.779657	-122.1971	1980-07-01	2012-06-30	177	176
3216	1612596002067	Maxwell Park International Academy	N	2011	4	7	348.4	37.779657	-122.1971	1980-07-01	2012-06-30	177	176
3217	1612596002067	Maxwell Park International Academy	N	2011	4	8	353.8	37.779657	-122.1971	1980-07-01	2012-06-30	177	176
3218	1612596002067	Maxwell Park International Academy	N	2011	5	8	367.6	37.779657	-122.1971	1980-07-01	2012-06-30	177	176
3219	1612596002067	Maxwell Park International Academy	N	2011	5	7	340.1	37.779657	-122.1971	1980-07-01	2012-06-30	177	176
3220	1612596002067	Maxwell Park International Academy	N	2012	2	7	293.5	37.779657	-122.1971	1980-07-01	2012-06-30	142	140
3221	1612596002067	Maxwell Park International Academy	N	2012	2	8	307.7	37.779657	-122.1971	1980-07-01	2012-06-30	142	140
3222	1612596002067	Maxwell Park International Academy	N	2012	3	8	351.5	37.779657	-122.1971	1980-07-01	2012-06-30	142	140
3223	1612596002067	Maxwell Park International Academy	N	2012	3	7	321.7	37.779657	-122.1971	1980-07-01	2012-06-30	142	140
3224	1612596002067	Maxwell Park International Academy	N	2012	4	8	337.3	37.779657	-122.1971	1980-07-01	2012-06-30	142	140
3225	1612596002067	Maxwell Park International Academy	N	2012	4	7	340.3	37.779657	-122.1971	1980-07-01	2012-06-30	142	140
3226	1612596002067	Maxwell Park International Academy	N	2012	5	8	363.7	37.779657	-122.1971	1980-07-01	2012-06-30	142	140
3227	1612596002067	Maxwell Park International Academy	N	2012	5	7	335.4	37.779657	-122.1971	1980-07-01	2012-06-30	142	140
3228	1612596002067	Maxwell Park International Academy	N	2010	2	7	305.0	37.779657	-122.1971	1980-07-01	2012-06-30	204	204
3229	1612596002067	Maxwell Park International Academy	N	2010	2	8	330.5	37.779657	-122.1971	1980-07-01	2012-06-30	204	204
